id,date,tweet
1244757604590661633,2020-03-30 22:45:14+00:00,Playing with Rockets tourney tonight wish us luck &lt;3
1244757565596033024,2020-03-30 22:45:04+00:00,"Spent 3 days trying to repair my Shark Rocket vacuum but finally gave up &amp; purchased a refurbished @Dyson V8 for $250 (@Ebay).  I don't have $250 to spend but a good vacuum with a hepa filter is important to me because I vacuum EVERY SINGLE DAY (due to ""ENVIRONMENTAL allergies"")"
1244757399581462531,2020-03-30 22:44:25+00:00,"pockets loaded, rocket loaded
okay 
let's rock n roll this"
1244756935594987525,2020-03-30 22:42:34+00:00,"Taiga is better disguised than the team Rocket and Sailor Moon because with his hair down i can barely recognize him, he looks like a complete different character. 😂"
1244756816417804288,2020-03-30 22:42:06+00:00,Everybody got an alert but me. They knew not to hit up big Rocket with that bullshit 😌💀
1244756619495452677,2020-03-30 22:41:19+00:00,Do you think rocket girls 101 disband could be postpone bc of the corona virus and the fact that it’s not really safe to have a concert for a few months ? I mean June is still far but having so many people gather in one place ... #RocketGirls101
1244756444559347715,2020-03-30 22:40:37+00:00,Y’all better start buying stock in zoom that shit is just gonna sky rocket soon
1244756360383922181,2020-03-30 22:40:17+00:00,Coronavirus North Korea Kim Jong-humm have not been heard from Trump should’ve been  F with the rocket man.
1244755887689850880,2020-03-30 22:38:24+00:00,"Did no one else notice North Korea tested a rocket overnight? Seems someone might be feeling ignored,"
1244755288936374275,2020-03-30 22:36:01+00:00,i’m literally rocket
1244755036045000707,2020-03-30 22:35:01+00:00,I seen a debate that said who win in a finals 2017 cavs or 2018 rockets? I got cavs all day if it aint Steph and them i ain’t trusting no harden to beat bron i think he finals imma go with 2017 cavs.
1244755034681851905,2020-03-30 22:35:01+00:00,"I just played Rocket League competitive for an hour and a half and didn't tilt ONCE, even after losing some matches. 
Somebody give me a fucking MEDAL!"
1244754617575014400,2020-03-30 22:33:21+00:00,"how many fingers do you use on each hand when playing rocket league? I use 3 on my right hand and 2 on my left and i always thought it was weird that i dont use 3 on both, please reassure me"
1244754090791493639,2020-03-30 22:31:16+00:00,swear i just saw a piece of a small rocket in the desert out here
1244753905172590593,2020-03-30 22:30:32+00:00,i know Bottle Rocket doesn’t great reviews but ... i gotta watch it to complete the filmography so... QUICK WHICH SO I WATCH TONIGHT (i’ll watch the other tomorrow)
1244753778890264576,2020-03-30 22:30:01+00:00,Video game OST lofi chillhop mixes and Rocket Orange Push Pop getting me thru the day.
1244753752256442368,2020-03-30 22:29:55+00:00,Fuck rocket launchers. #fortnite
1244753629942341632,2020-03-30 22:29:26+00:00,Beyoncé was really talking about Jay Z in Rocket and Partition? 😔
1244753549923409922,2020-03-30 22:29:07+00:00,"My top 5 sports moments of all time:

1. 400 Free Relay in the 2008 Olympics
2. Butler INT
3. Minneapolis Miracle
4. Lillard buzzer beater vs. Rockets
5. The kick 6

HM: Kemba stepback, beastquake, Steve Gleason punt block, miracle game, Ray Allen shot."
1244753395749130240,2020-03-30 22:28:30+00:00,Anyone with a Purdue email want to join my team in a rocket league tournament?? #RocketLeague #eSports
1244753212856504323,2020-03-30 22:27:46+00:00,i don’t want to be mean to sprocket and rocket but they do not go with the aesthetics of my island 😔
1244752911340638209,2020-03-30 22:26:35+00:00,I've been resisting clicking on the link to the story about the astrophysicist with magnets up his nose. Sort of a brain surgeon meets rocket scientist kind of thing.
1244752873793228800,2020-03-30 22:26:26+00:00,"I need a proper press conference stat sheet.
""Many""-
""Very""-
""Many, many""-
""Very, very""-
""Broken, obsolete""-
""Fantastic""-
""Tremendous""
""Incredible""-
""Unbelievable""-
""Game changer""-
""Ships""-
""Horribly""-
""Sky rocket""-
""You ready? You ready?""-
Self congratulating-
Attacks media-"
1244752404047974401,2020-03-30 22:24:34+00:00,Just got 7 rocket grappler attempts but my bloom is literally the worst
1244752229954998272,2020-03-30 22:23:52+00:00,Privilege is throwing out a full bottle of soap because it smells bad. I'm gonna be smelling like Old Shoe Rocket Car Inappropriate Locker Touch until this axe body wash i got for christmas is completely empty
1244752067035627521,2020-03-30 22:23:13+00:00,Rehab numbers bout to sky rocket after this
1244752001772257281,2020-03-30 22:22:58+00:00,"this isn't rocket science... 

but the Trump Organization is probably functionally insolvent right now. 

🏨👱📉"
1244751906578317321,2020-03-30 22:22:35+00:00,if anyone has a recipe for a rocket or gold armor PLEASE hmu
1244751749451255814,2020-03-30 22:21:58+00:00,The Houston Rockets P.J. Tucker had 3 blind dates in the locker room at halftime.
1244751506685005827,2020-03-30 22:21:00+00:00,"The broadcast crew is diving into the Thunder's fourth-biggest comeback of the season: Thunder at Rockets. ⚡

Re-air: Tonight, 6 pm and 9 pm CT on @FoxSportsOk."
1244751362191167488,2020-03-30 22:20:25+00:00,You and I create rockets 🚀 &amp; waterfalls 💦💦💦
1244751259787235328,2020-03-30 22:20:01+00:00,"have finally degenerated to the point where I'm trying to get the ""little rocket man"" achievement in half life 2 episode 2"
1244750842521149440,2020-03-30 22:18:21+00:00,A barrel of Oil is now cheaper then a pint of beer in Canada. With everything going on you can never be too sure if @OPECSecretariat taking this price war too far or if inflation made the price of beer sky rocket. #OilPriceWar #beer #CanadaCovid19 #SaudiArabia #economics
1244750793221292033,2020-03-30 22:18:10+00:00,"Saw this headline earlier ""Complaints about @VodafoneUK  rocket"" &amp; I thought WOW a UK mobile phone company going into space, entering the Space Race, am impressed."
1244750705891647488,2020-03-30 22:17:49+00:00,"I’m in here blasted bitch ,like a rocket😭🚀🥦💨"
1244750236486004736,2020-03-30 22:15:57+00:00,yo @USArmy dm me i’m interested in applying for the position of “guy driving a huge fucking tank” or “rocket launcher specialist”
1244750156194623490,2020-03-30 22:15:38+00:00,"My logo won't be back in the moment you’ve been waiting for the Violet Valkyrie cometh! Grab the Rocket Eggscape! 
#Roblox…"
1244749908638384131,2020-03-30 22:14:39+00:00,Just played against the rocket barrel spamming Diddy on Quickplay for the first time.  What drives a man to play like that? Are they truely Japanese? Why does the explosion from rocket barrel do 22%? I have so many questions.
1244749819316293632,2020-03-30 22:14:17+00:00,You mean zoom isn't a rocket shaped multi coloured ice lolly?
1244749627628441600,2020-03-30 22:13:32+00:00,"“yeah it’s really complicated idk, i’m not a rocket surgeon”
“a rocket surgeon???”
“yeah i swear i’m not” -@BlandPearce"
1244749576893939712,2020-03-30 22:13:20+00:00,can my hands turn into rockets
1244749539166257152,2020-03-30 22:13:11+00:00,"My wife is a respiratory care nurse and what she is having to deal with and what they anticipate coming over the next few weeks you would follow government advice to the letter, it’s not rocket science or open to mis-interpretation. #StayHomeSaveLives"
1244749498691264512,2020-03-30 22:13:01+00:00,I’m about to be a Youtuber
1244749252904939520,2020-03-30 22:12:02+00:00,Playing right now - Rocket Man by Dumbfoundead.
1244749252540186624,2020-03-30 22:12:02+00:00,Beyonce did her thing on the end of rocket.
1244749049690906624,2020-03-30 22:11:14+00:00,"In Trumpland , He's a doctor , an astrophysicist , rocket engineer , Jesus , biochemical researcher , windmill genius , National Disaster expert , West Point graduate , a comedian , dietary guru , successful casino giant , Foreign policy super star , hairstyling savant , etc ."
1244748978899628035,2020-03-30 22:10:57+00:00,The suicide rate is about to Sky rocket
1244748782820098055,2020-03-30 22:10:10+00:00,Y’all really turned that simple ass tweet to some damn rocket science.  I should have put “iykyk” at the end of that bitch so I ain’t have to respond to the ppl who don’t get what I’m saying😂
1244748605073825794,2020-03-30 22:09:28+00:00,the rocket league playlist (specifically throttle) did not need to go that hard
1244748385942454273,2020-03-30 22:08:36+00:00,Now playing Rockets Fly (Martin Harmony Mix) by #NataliaSafran The Forevers!
1244748353465978883,2020-03-30 22:08:28+00:00,Trey Songz should remix rocket by Beyoncé 🥶
1244748325158563845,2020-03-30 22:08:21+00:00,I shouldn’t have pulled an all nighter... but hey 5 hours of rocket league was great.
1244747880679776256,2020-03-30 22:06:35+00:00,"😂 if you’re the clumsiest person in the universe I’m not giving you my best China to hold while we wait for the flight whilst having to cross the rocket shore. 

As if, 😂😂😂😂😂😂"
1244747735732899841,2020-03-30 22:06:01+00:00,"That guy who built his own rocket trying to get to space, doesn’t seem so crazy anymore!"
1244747712819539970,2020-03-30 22:05:55+00:00,"Triangle bangs in the Rocket Man. 4 hours and reply, like New York, Baby Happy Anniversary to put your stage I Can’t Find  It"
1244747706825768960,2020-03-30 22:05:54+00:00,"Universal Basic Income for those laid off, due to no fault of their own. Rent freezes, Mortgage freezes. Food stipends. Free public transportation. All should remain for the duration of this lockdown. 
This is how a country should care for it's people. It's not rocket science."
1244747528245035009,2020-03-30 22:05:11+00:00,That time of the year when asshole crotch rockets are all over the road
1244747490110386183,2020-03-30 22:05:02+00:00,And i flew with the stick issa rocket .45 on me shit hot like a pocket
1244747343208968192,2020-03-30 22:04:27+00:00,I got a 25lb weighted blanket and holy shit
1244747200455991296,2020-03-30 22:03:53+00:00,"Is covid19 not it North Korea, they are just blowing rocket up n down."
1244747018238488576,2020-03-30 22:03:10+00:00,someone help me convince forrest to cosplay team rocket w me :)
1244747012576292870,2020-03-30 22:03:08+00:00,Thinking about making a rocket league montage
1244746404272246790,2020-03-30 22:00:43+00:00,They should give Truckasaurus Rex rocket eyeballs
1244746255059701761,2020-03-30 22:00:08+00:00,Miss the rockets
1244746164135739392,2020-03-30 21:59:46+00:00,my mom got mad at me because i kept screaming at rocket league lmao
1244746014487085057,2020-03-30 21:59:10+00:00,So at what point in this pandemic is it acceptable to put a toddler in a rocket ship and send him to Krypton for a better life?
1244745720764280832,2020-03-30 21:58:00+00:00,Rockets took Marcus Morris instead of Kawhi😂🤣🤣
1244745380706709505,2020-03-30 21:56:39+00:00,Never forget when we went to six flags with tyler and we ate at that bullshit ass Johnny rockets. Never seen a dude more mad after a meal 😭😂
1244745275324891142,2020-03-30 21:56:14+00:00,what do you like more in Rocket League tournaments with double elim format?
1244745065228128256,2020-03-30 21:55:24+00:00,"03/2019 - Rockets x Warriors
James Harden
44 pts
15 rebotes
10 ass"
1244744968889151488,2020-03-30 21:55:01+00:00,#PresserCOVID19 Who is that rocket scientist?
1244744529321897988,2020-03-30 21:53:16+00:00,"still live with 
@PUBG doing a rocket launcher only match gunna be fun
 
@TwitchSharing

@TwitchReTweets

@TwitchTVGaming

@TwitchEsports

@godvekWOO

@TwitchOnline

#RoadToAffiliate #SmallStreamerCommunity #SmallStreamerCommunity"
1244744488066715652,2020-03-30 21:53:06+00:00,"Well we all know what happened to the mouse. He went into Space, to re-fuel the ISS, travelling happily on the OUTSIDE of the 'rocket'... Free Bailey's helps."
1244744200157114369,2020-03-30 21:51:58+00:00,"How to improve #GTAOnline's life.
1. Make Oppressor's (Both of them) rocket's tracking equal to Buzzards.
2. No BST from CEO.
3. Killing yourself with explosives hurts your own K/D.
4. Remove explosive cannons from both Lazer and Hydra. 

It'd be a whole new game PvP wise."
1244744034201067528,2020-03-30 21:51:18+00:00,Some little punk just lost the game for us in rocket league cause he was to busy typing out “hey nik ur moms a hoe” and the other team scored... IM PISSED not because he called my mom a hoe but because we lost!!!!!!!
1244743826100629515,2020-03-30 21:50:29+00:00,"1. Trump says you are fake news. What have you got to lose? 
2. He took the daily briefings away from WE THE PEOPLE for how long?
3. All the fact-checking doesn’t matter to him or his cult following. 
4. IT’S TIME to cut him off. It’s not rocket science. 
 #StopAiringTrump"
1244743816546062338,2020-03-30 21:50:26+00:00,"Watching @simoncoveney waffle his way through another interview on #COVID19, his answer to not closing the borders was nonsense. Close the borders, anyone who has entered the country should be quarantined not sent home to self isolate.This is not rocket science #cblive"
1244743709792653314,2020-03-30 21:50:01+00:00,One of my favorite things about using physical media for games is making my PS4 sound like it's about to rocket to the moon every time I play something
1244743694584025095,2020-03-30 21:49:57+00:00,"It's really a heartwarming feeling that I get when I discover that you all bought the lows, noice.

onwards larpage city, onwards (rocket emoji)"
1244743630222438408,2020-03-30 21:49:42+00:00,"Honestly so bored off this fifa constantly against the same p2w teams, why cant they match u up against someone with a similar team and ability... not rocket science @EASPORTSFIFA"
1244742875008638979,2020-03-30 21:46:42+00:00,"I live pretty close to a busy intersection. All summer long I get to hear how big these crotch rocket biker’s dicks are.

They literally circle back to the same intersection and floor it over and over again until I die."
1244742837662613509,2020-03-30 21:46:33+00:00,If you’re having a boring evening. Go to IG and jump on Sarz and Shiizzzii battle. Thank me later
1244742396870643713,2020-03-30 21:44:48+00:00,"Really not happy with the results of the rocket tips, so gonna strip and start over !"
1244742183430873089,2020-03-30 21:43:57+00:00,"looking to pick up some video editing projects during this time:
⁃anything esports related
⁃all fps/BR titles (especially csgo) and rocket league
if you want a montage or stream/match highlights DM me for pricing and RT to help me find new clients :)"
1244742034000424960,2020-03-30 21:43:21+00:00,""" . . . ""

Climbs onto a rocket."
1244742017281863687,2020-03-30 21:43:17+00:00,"Hello @CMPunk, is there anyway you could convince @swamijohnreis to bring Rocket From The Crypt to Bristol after this pandemic finishes, thanks,love you (they can camp in my backyard if they like)"
1244741843255951361,2020-03-30 21:42:36+00:00,FOOOOOOOOOOOKKKKKKKKKK I MISS MY ROCKETS 😔
1244741660099084290,2020-03-30 21:41:52+00:00,Way-too-early prediction: @Rogue Rocket League will easily make it out of promo and then next season make playoffs.
1244741280720175109,2020-03-30 21:40:22+00:00,Otherwise I'm craving Rockets from @ChickenLickenSA 😭
1244741276223889411,2020-03-30 21:40:21+00:00,Is it just me or are rocket league servers down someone pls tell me cause it says error while communicating with rocket league servers @RocketLeague
1244741263204679680,2020-03-30 21:40:17+00:00,Watching 'Rocket Man' and confirming what I've always suspected. Nothing he's ever done appeals to me in the slightest.
1244740673443594241,2020-03-30 21:37:57+00:00,The first line of Rocket by Beyoncé has been a mood since the first day of lockdown. 👅
1244740633031356417,2020-03-30 21:37:47+00:00,Team Rocket's blasting off again!
1244740583920369664,2020-03-30 21:37:36+00:00,Guy keeps dming me to 1v1 him in rocket league bc I beat his team multiple times in matchmaking comp 😅
1244740475464167425,2020-03-30 21:37:10+00:00,I have a little question now. I have 4300 hours in Rocket League and I am c2/c3 (low). Should I uninstall the game? Only honest responses pls
1244740393528410117,2020-03-30 21:36:50+00:00,I like rocket fuel for the
1244740208073072640,2020-03-30 21:36:06+00:00,"Sean McCabe, Dannis Winston, Lem Springsteen - Rocket Love (Sean's Rocket-Funk Dub)"
1244740098530275329,2020-03-30 21:35:40+00:00,"Oooh, professional references, riiiight. That requires staying in contact with people, doesn't it. Hmmm..."
1244739987029086214,2020-03-30 21:35:13+00:00,Rocket should have made it at least until the second round
1244739732342333441,2020-03-30 21:34:12+00:00,"You idiot, just shoot him with the rocket launcher, dum-dum!"
1244739687555706882,2020-03-30 21:34:02+00:00,I remember being weird out watching the first trailer for Guardians 1 and hearing Rocket without his Aussie accent. Now I can't picture him with it
1244739633910611968,2020-03-30 21:33:49+00:00,People are really on twitter arguing the biological makeup of the yute looool he is a throw back to his grandma it happens it’s not rocket science
1244739630626455553,2020-03-30 21:33:48+00:00,"Coming Soon: A #SciFi film in which Hugo Weaving's character must fight aliens who have stolen their family. Armed only with a rocket launcher, they must save the Earth in the process.
🎬🗡️👽⏰⏳"
1244739426665861120,2020-03-30 21:33:00+00:00,How are college coaches going to be able to recruit players for the upcoming season 🤔
1244739376699056130,2020-03-30 21:32:48+00:00,"FT: Dove House FC 4-0 Rockets AFC

Absolute domination from the start. Goals from Torres(2) and Máne(2). Unbelievable football from the Doves! Onto SDLP now. 

#MonTheDoves"
1244739345749164032,2020-03-30 21:32:40+00:00,"The Human Race is the Real Virus and this tired, heavily polluted Planet would be rid of us to great benefit, fire up the Rockets and seek new answers or perish because we have fouled our Diapers without answers while Rulers for life are in play and most humans are simply slaves!"
1244739227234885633,2020-03-30 21:32:12+00:00,"If u r a healthcare worker and u have a COVID test pending, stay THE FUCK HOME UNTIL THE RESULT COMES BACK. Its not rocket science! Why the fuck would u come to WORK??!!"
1244739179080060928,2020-03-30 21:32:01+00:00,"For 20 years nobody in the NBA won back-to-back, then
87 &amp; 88 Lakers 
89 &amp; 90 Pistons
91, 92 &amp; 93 Bulls
94 &amp; 95 Rockets
96, 97 &amp; 98 Bulls 
00-02 Lakers"
1244739131395076096,2020-03-30 21:31:49+00:00,"DOCKER STOP TURNING MY COMPUTER INTO A ROCKET SHIP, PLS."
1244738671363981317,2020-03-30 21:30:00+00:00,"#NP Moon Rocket @MoonRocketNYC  - That's Why (Hammond-Iced Mix)

@drumsradio

#Afrohouse Raw &amp; Unfiltered
#WeAreAfroHouse
#DrumHeavy #DancefloorCertified
#housemusic"
1244738028683190272,2020-03-30 21:27:26+00:00,"I should probably take this, You never know when your gonna need a rocket launcher"
1244738006239580160,2020-03-30 21:27:21+00:00,I shouldn’t spend as much time on social media as I have been. Seeing that Virginia have issued a lockdown until June has made my anxiety sky rocket again 😔
1244737846528954368,2020-03-30 21:26:43+00:00,So-called space is crammed even now with spent rocket stages
1244737378243301382,2020-03-30 21:24:51+00:00,Rocket league anyone?
1244737260081332225,2020-03-30 21:24:23+00:00,The Houston Rockets P.J. Tucker had all the fans give him a group hug on valentines day.
1244737236916228103,2020-03-30 21:24:18+00:00,"Dude, Hopper! I am looking for my wrist rocket, not Barb!"
1244736706168926209,2020-03-30 21:22:11+00:00,"It felt good getting back to work today, though in a different format. Even though our interactions were through emails, it was good hearing from the kiddos today. Stay safe Rockets and hopefully I will see you sooner rather than later."
1244736050028781573,2020-03-30 21:19:35+00:00,Some rocket league
1244736048648859648,2020-03-30 21:19:34+00:00,"Took off just like a rocket, Olajuwon Hakeem"
1244735983146291200,2020-03-30 21:19:19+00:00,"Oh well. If you want my advice, you should just lie down in front of a rocket. Trust me, it'll be a lot less painful than the neurotoxin."
1244735920169005059,2020-03-30 21:19:04+00:00,Bro drake son got black features lol
1244735658821857280,2020-03-30 21:18:01+00:00,He said he has a rocket in his butt
1244735540622176263,2020-03-30 21:17:33+00:00,Why would I accuse China of black hat SEO when they are working with us on the North Korean Problem? I'm going to DDOS Rocket Man's website!
1244735518593728514,2020-03-30 21:17:28+00:00,"why should i care about a bunch of terrorists who launch rocket attacks from playgrounds, schools and hospitals? #PalestinianLandDay"
1244735483357335554,2020-03-30 21:17:19+00:00,Half time: Dove House 1-0 Rocket AFC. Well deserved lead.
1244735255065636865,2020-03-30 21:16:25+00:00,"🏟️ Résultats de la soirée ROCKET LEAGUE CUP 🏟️

⏰  21h40
🆚  TEAM REBELL
✅ 0⃣-2⃣

⏰  22h00
🆚  BLACK MAMBA
➖ 1⃣-1⃣

⏰  22H30
🆚  ABP 3LYTE
✅ 4⃣-0⃣"
1244734850394980352,2020-03-30 21:14:49+00:00,".@sleafordmods I'm gonna use the line 'You look like Rocket From The Crypt"" as soon as possible #timstwitterlisteningparty"
1244734562606997505,2020-03-30 21:13:40+00:00,party rockets in the house tonight
1244734465479499777,2020-03-30 21:13:17+00:00,"Les playoffs 2014
Best series: ...
Most memorable moment: Dame dagger against the Rockets"
1244734046132826114,2020-03-30 21:11:37+00:00,I don’t know what it is but this quarantine shit is making my bi-curiousness level sky rocket
1244733975794515970,2020-03-30 21:11:20+00:00,"Pennyroyal Rockets, we are coming your way!!  Because of left turns, you will be out last stop, but we are coming!!!"
1244733832689070087,2020-03-30 21:10:46+00:00,Every time I think of another month like this my anxiety sky rockets
1244733792297930753,2020-03-30 21:10:36+00:00,"I’ve watched Lando stream on iRacing and the F1 game for so many hours these past few weeks that I’ve forgotten what actual real life race footage looks like. 

At this point I’m also more familiar with Rocket League than Formula One."
1244733739944607749,2020-03-30 21:10:24+00:00,"Ranked in rocket league is actually such a shitshow after the seasons restarts. One game I get a guy who can’t hit the ball, next game one who is consistently shooting well, and hitting ceiling shots and flip resets"
1244733097284792320,2020-03-30 21:07:51+00:00,rocket by beyoncé is my current mood
1244732991886241792,2020-03-30 21:07:25+00:00,"Trading a $25 and $50 Itunes gift card for Rocket League items, DM me ! 

 CAn show proof that they are real

#rocketleague #rocketleaguetrading #trading #rltrading"
1244732977415946245,2020-03-30 21:07:22+00:00,have you played rocket league?? If not please do @5sos #ask5sos
1244732947573485568,2020-03-30 21:07:15+00:00,“You want it I got it don’t make me have to blast this rocket”
1244732126165110785,2020-03-30 21:03:59+00:00,"Why can't people grasp that robux items are worth far more than any in game item you didn't spend robux on? It's not rocket science people 
IRL money items = Worth
Doesn't matter if it's a common item or how much you actually spent on the item, it's worth a fuckton"
1244731675361202176,2020-03-30 21:02:12+00:00,"Live in an hour dudes !! Lots of Rocket League this week.

Maybe even some Animal Crossing later this week too 🤔"
1244731156773437440,2020-03-30 21:00:08+00:00,"March 30, 2017
SpaceX conducts the world's first reflight of an orbital class rocket."
1244731131024617473,2020-03-30 21:00:02+00:00,"【Our Logo】

Everyone’s dreams, all kinds of dreams, Taking Off like a rocket.

These are the wishes put in the logo.

#Crypto #Blockchain #ether #ethereum #bitcoin #cryptocurrency"
1244731094752206856,2020-03-30 20:59:53+00:00,How you gonna have a decked out car in rocket league and suck ass smhhhhhhhh
1244730912937574403,2020-03-30 20:59:10+00:00,Offset guilty we dont need a rocket scientist to figure it out... but ppl got way to much time on they hands to notice shit like that
1244730372077678592,2020-03-30 20:57:01+00:00,rockets moving out so does that mean i can island hunt tomorrow... 👀👀
1244729945441648642,2020-03-30 20:55:19+00:00,"I am a glowing shiny rocket
Returning home
As I enter the atmosphere
I burn off layer by layer"
1244729684434333696,2020-03-30 20:54:17+00:00,Everything AINT rocket science. Put 2 n 2 together.
1244729413305942016,2020-03-30 20:53:12+00:00,"I fondly remember that time I was playing Rocket League and I was playing badly so my teammate got mad and called me a hoe and I was like ""OMG yes! Am girl!"" x3"
1244729350605484033,2020-03-30 20:52:57+00:00,"I used to really like DJ Shadow's 'Rocket Fuel'.

#GalaxyS20 #Samsung #Overplayed #GiveItAFluffinRest"
1244729061978583040,2020-03-30 20:51:48+00:00,#NowPlaying Rocket Ball by Rocket Ball
1244728982307651584,2020-03-30 20:51:29+00:00,tip: don’t google active cases in your city. it only makes your anxiety sky rocket
1244728878326824961,2020-03-30 20:51:05+00:00,Is Johnny rockets good ?
1244728776753324033,2020-03-30 20:50:40+00:00,Duffel bags for the drugs and a rocket
1244728660541743107,2020-03-30 20:50:13+00:00,i turned on max stream for a moment and he just told everyone that lando is shitty on rocket league i laughed
1244728535287300098,2020-03-30 20:49:43+00:00,#ImSoBoredI reinstalled Rocket League lul
1244728444480557056,2020-03-30 20:49:21+00:00,max trash talking lando is the only rocket league drama worth paying attention to.
1244728440017879041,2020-03-30 20:49:20+00:00,"Max: “Peobably he [Lando] is going to play some rocket league now. Did you see how bad he is in that? 😂

He is bad 😅"
1244728372296585216,2020-03-30 20:49:04+00:00,Any Houston sports fans losing faith in the midst of this pandemic? Astros cheating scandal + BOB tossing Nuk for garbage got me sad. Went from the golden era of Houston sports to putting all my faith in the small ball Rockets @19_militia @Yash1098 @captain_abhious @RooshWilliams
1244728328000548866,2020-03-30 20:48:53+00:00,Me and Jonathan are destined to be platinum duo Rocket Leaguers until we die.😅
1244728209213710337,2020-03-30 20:48:25+00:00,max literally telling all his viewers that lando’s shit on rocket league lmao
1244727941289951233,2020-03-30 20:47:21+00:00,Would any1 like 2 make me a rocket league banner for free? Dm if u interested...
1244727925380915201,2020-03-30 20:47:17+00:00,Rocket is such a sexual song.
1244727557951496205,2020-03-30 20:45:50+00:00,"Hey @AP8809dfs, you think a certain site already has a rocket league expert that has won their members thousands of dollars already???? 😂😂😈"
1244727134825975809,2020-03-30 20:44:09+00:00,yzma and kronk were the original team rocket
1244727004127256579,2020-03-30 20:43:38+00:00,Some one feed rocket
1244726879195709442,2020-03-30 20:43:08+00:00,Muzee was talking like a rocket scientist today.
1244726774124118017,2020-03-30 20:42:43+00:00,Deep state...
1244726761566490624,2020-03-30 20:42:40+00:00,"My brother is now yelling ""Carole Baskin"" when getting frustrated while playing rocket league"
1244726674622681090,2020-03-30 20:42:19+00:00,Giselle slapped so hard with rocket
1244725438179692544,2020-03-30 20:37:24+00:00,"Man I'm pissed. Playing solo vs squads in warzone, made it to top 4.. got a solo + a squad wipe right near the end and then got taken out by 3 rockets at once from a different squad. Ffs man."
1244725219534790658,2020-03-30 20:36:32+00:00,the fact that the first thing max told lando when they started talking was he sucked at rocket league was *chef’s kiss*
1244725200400330752,2020-03-30 20:36:28+00:00,"Now onto second tier teams.  Those include the Nuggets, Jazz, Rockets, Mavs, Thunder, Celtics, Pacers, and Sixers.  I want to talk about the Heat separately because I do believe that team is special.  #NBA"
1244724975698927617,2020-03-30 20:35:34+00:00,What don’t people understand about social distancing? It’s not rocket science people!Stay home!Idiots!!!!
1244724927480999938,2020-03-30 20:35:23+00:00,I shot to da top like I’m rocket I ain’t have a dolla inside my pocket
1244724379310862344,2020-03-30 20:33:12+00:00,Should anybody be surprised by the past 24 hours of Rocket League Twitter? Of course not. Disappointed? Absolutely.
1244724172527296512,2020-03-30 20:32:23+00:00,Rocket league is the most frustrating game ever and no one can change my mind
1244723825872420864,2020-03-30 20:31:00+00:00,Elton John - Rocket Man (I Think It's Going to Be a Long Long Time)
1244723720561635332,2020-03-30 20:30:35+00:00,"IN ORDER TO FIND
THE SCATTERED H
OST AND RESCUE T
HE POCKET MONSTE
RS LOOTED BY THE
ROCKET BRIGADE."
1244723494681747461,2020-03-30 20:29:41+00:00,"The explosive energy of each of the atomic bombs dropped on Hiroshima and Nagasaki was equivalent to about 20,000 tons of T.N.T or 4 Spitfire Rockets in @Battlefield."
1244723324934070274,2020-03-30 20:29:01+00:00,"Goodfellas, kitchen scene."
1244723254566273032,2020-03-30 20:28:44+00:00,“To fly a rocket ship you need to be an optimist” - 👨🏼‍🦳
1244722806807343104,2020-03-30 20:26:57+00:00,"rocket bunny kit
on nana's walker 
for faster lap times

#BRZ"
1244722640318857216,2020-03-30 20:26:17+00:00,Mixtape Talent #swag #tweegram #amazing #instacool #likeforlike #f4f #instalike #lfl  #fff #photooftheday #instagood #girl #love #instadaily #instadaily @rocket_hastags #instalikesandfollowers4u #follow4follow #like4like #smile #colorful #l4l #bestoftheday #followforfollow #style
1244722198599761921,2020-03-30 20:24:32+00:00,ROCKETS MOVING OUT BYEEEE
1244722049039376388,2020-03-30 20:23:56+00:00,Smash Into You &gt; Rocket
1244721793753133056,2020-03-30 20:22:56+00:00,The Houston Rockets Nene had a fan warm his seat up while he was playing.
1244721655135469569,2020-03-30 20:22:23+00:00,Okay! Credit going up like a rocket
1244721481428250626,2020-03-30 20:21:41+00:00,"Well we've done a few bits today - recommend Brain Games on Disney+ as a good soft science series -. Worked through some work books, designed astronaut space suits and bottle rockets, did some online work...but making their beds tonight... THAT'S almost been the killer :)"
1244720802622291968,2020-03-30 20:18:59+00:00,I’m just trying to go home and practice  on rocket league
1244720413420199936,2020-03-30 20:17:27+00:00,I really need to make meself some rocket bra 🤔🚀🚀 #TankGirlLives
1244719789211357184,2020-03-30 20:14:58+00:00,I do believe rocket is an underrated classic. On top of that work it out is top tier.
1244719738053439491,2020-03-30 20:14:45+00:00,"Cooking is actually not rocket science. 

Even people who generally cook often actually take out time to learn new recipes via YouTube, practice etc. 

Normalise encouraging men to learn this basic, gender-neutral life skill."
1244719713151836168,2020-03-30 20:14:40+00:00,"Now playing Rockets Fly (Martin Harmony Mix) by #NataliaSafran The Forevers!
#tothekor"
1244719591085019136,2020-03-30 20:14:10+00:00,damn theres actually a johnny rockets
1244719472251998210,2020-03-30 20:13:42+00:00,"So i have ""unlimited fibre optic"" broadband with the ""fastest download and upload speeds in the uk""

Yet i lag in every online game i play. Whether its fifa, cod, rocket league or nba...

Latency of 18ms

0% Packet Loss...

I beg someone explain this shit to me."
1244719391742111744,2020-03-30 20:13:23+00:00,gentrification is gonna sky rocket in urban communities after all of this is over *sigh*
